Atom IX,BE [eV]
602,2.0982824877453616
604,1.0448066961659852
606,1.246796025790011
612,0.6491932184017325
615,-0.4872311322418019
672,-1.2260600458953475
697,1.7186001434345428
699,0.3215268733677219
701,0.35904958755193417
703,0.6520091196683504
707,0.2555558594899519
710,-0.22721877385535727
716,1.2320960528838127
722,2.071317111801773
726,-0.4087146976875756
729,-0.8983746880194383
754,1.3890920584373259
756,0.33559961262470406
758,0.5383926057201649
760,1.2026255161469708
764,0.3414784139114598
767,-0.2771604992835819
830,1.131771666094305
832,-0.034935586428518794
834,0.06070620220187484
836,0.551778763228441
840,-0.06397711950094176
843,-0.21985886350292105
849,1.2978927623516163
851,0.18538725330674333
853,0.281863977964697
855,0.09840281616855862
859,-0.25844979593884176
862,-0.786729144225335
868,1.4907140140611617
870,0.2365723607601662
872,0.21354346371694977
874,0.7490289488342827
878,0.04964006106263624
881,-0.2481240233030766
906,1.2600381181513327
908,0.38241829044675946
910,0.1697638818942142
912,0.5163350699851161
916,-0.29205421802121345
919,-0.7224246125538683
1058,1.2050102734652586
1060,-0.11824050268172004
1062,0.04460525933556592
1064,0.39626471912238115
1068,-0.21968039892362617
1071,-0.840235981916873
1121,0.7557473953996441
1248,1.4194397941081862
1250,0.24899483067640693
1252,0.43282813985143886
1254,0.6728125319323808
1258,0.2709178977418304
1261,0.12745419587476992
1286,1.260718694042502
1288,0.04989083744317102
1290,0.005919505858081653
1292,0.4801426638156254
1296,0.228024232069361
1299,-0.30945163237524476
1400,0.8113149815451325
1402,-0.22919114612544633
1404,-0.42374737631427317
1406,0.5320771821437136
1410,-0.23224777655229228
1457,1.3538912107024557
1459,0.1542098300576713
1461,0.23440396968191712
1463,0.3938360849732421
1467,-0.32503065920461366
1470,-1.0124640338569737
1476,0.9316505005141443
1478,-0.3299482830170633
1480,-0.33010444175741194
1486,-0.3016249085532939
1489,-0.8661107551142742
1565,-0.287685598915127
1666,0.8544102201113466
1668,-0.34318649198952644
1670,-0.2656839224417228
1672,0.20657236528704503
1676,-0.21200023284694286
1679,-0.5163195140627774
1723,1.320299792864513
1725,0.10717258097375348
1727,0.23469981017505348
1729,0.9308732285790109
1733,-0.320253711186893
1736,-0.4822392316710724
1774,-0.7986642749460087
1780,1.1357434982483297
1782,0.13737273600504285
1784,0.09513063387875809
1786,0.9470226515656459
1790,-0.7088833570558057
1799,1.5168413481921246
1801,-0.07917766276609517
1803,0.04759343446793518
1805,0.5489905193117441
1809,0.05900719526338338
1812,-0.5702882204896591
1818,1.2908106580612153
1820,0.08638975445072217
1822,0.027675686758015017
1824,0.11453825589083788
1828,-0.0882510957765249
1831,-0.8938078682879373
1856,1.0910155850737522
1858,-0.14849605477153416
1860,-0.08028048646471442
1862,0.779567365953203
1866,0.10785765420113358
1869,-0.6461241441099874
1913,1.7356000648671213
1915,0.22715486114255135
1917,0.40896502385043354
1919,0.7000241445324749
1923,0.4879912359927219
1926,-0.38039354873515663
2008,1.9582890249704836
2010,-0.006206525008791486
2012,0.25793399795556016
2014,0.9451988499188557
2018,0.1963823549174519
2071,1.7370836603069293
2103,1.0754609382804943
2105,-0.12711673114989663
2107,0.47397956729512836
2109,0.798985794366045
2179,0.913590514229867
2181,-0.15425287262290266
2183,-0.1434408023947491
2185,0.5300044701784947
2189,-0.13473571141461083
2192,-0.5374804175836179
2236,1.8074028931069073
2240,1.0566363123198834
2242,1.1327853349479504
2297,0.3834105198817308
2314,-0.056273066864067744
2322,-0.11557133707146433
2325,-0.9052680953316505
2341,-0.4838372865624102
2344,-1.0975161122857946
2388,1.9514882212449207
2394,1.6020108610761437
2401,-0.10121340602130857
2483,0.48713693083054277
2489,-0.20844223176791976
2578,2.0134686296825826
2580,1.1064450215753507
2582,0.7940006772679531
2584,0.8330611242761412
2588,0.7184269521149282
2591,0.10811235501414096
2648,-1.1002964074894077
2730,1.8379984230914386
2732,1.0140561413000877
2734,0.8373064547171643
2736,1.0163539659459992
2740,0.49064633665262974
2743,0.05157271391499041
2787,1.126667448260943
2789,0.03781094870868151
2791,0.2329671379852829
2793,0.8289643966166524
2797,0.08340416301436539
2800,-0.6096575013806422
2806,1.711421324589592
2808,0.6496978410847956
2810,0.7733778369054356
2816,-0.20252565673940587
2819,-0.5352042267844821
2825,1.6456791810775564
2827,0.7090495070558702
2829,0.8321320912826704
2831,1.1599397407043845
2835,0.1370493086683262
2838,-0.490734816241825
2901,1.9465682069412829
2903,0.8249826856664212
2905,0.8431666812163063
2907,1.2172325358568594
2911,0.04497389217860126
2914,-0.8659835626645629
2996,0.6802192363369485
2998,-0.6412533249769055
3000,-0.5255797161029323
3002,-0.18724817707825814
3006,-0.3334262916083933
3009,-0.7471652929682868
3034,1.0490484651553884
3040,0.4853356666769155
3044,0.03405267439924939
3047,-0.49136671732619774
3129,1.5099625004872739
3131,0.2531033702748481
3139,0.16021777792787084
3142,-0.5916971527221548
3167,1.6733719374254394
3169,0.6175927369587204
3171,0.5879031189339228
3173,1.1780022105712749
3177,0.3201443584546481
3180,0.16038201931535845
3262,1.677854912702263
3272,0.5431047041684323
3275,-0.1099565640926059
3490,1.3584506427190954
3492,0.5573965144114662
3494,0.7003625988929552
3496,0.9299963134227243
3500,-0.04527606814037621
3528,1.5181596382656402
3530,0.08779488720163742
3532,0.2983285714600792
3534,1.1134030459227304
3538,-0.29376379446213363
3541,-0.8548747420750367
3549,0.7053193738543222
3551,0.7306635275995568
3566,1.2676115553213632
3568,-0.17624721067987514
3570,0.0444819111758854
3572,0.6437631494291525
3576,0.2399241019665868
3579,-0.25044128801494114
3585,0.9740810239964935
3587,-0.3616288550805362
3589,-0.15821691504202662
3591,0.07980722723463307
3595,-0.12387249931059913
3598,-0.8414010380829993
3623,1.3408847378888318
3633,-0.0018434690992595593
3636,-0.9057769747710225
3775,1.0166987623746364
3777,0.16791391764226105
3781,0.2780599914217925
3785,-0.19227227706060565
3788,-0.5833670863593827
3796,0.2021638994061974
3798,0.4213837150669135
3800,0.902830060634968
3889,1.2771553653718652
3891,0.2709110713594074
3893,0.49757886523120565
3895,1.2154797627036453
3899,-0.49045823290713814
3902,-0.8796706340646354
3946,1.321740777643186
3948,0.0851703114759963
3950,0.0680847242763214
3952,0.3694645479322407
3956,0.360186392955511
3959,-0.1512765629926447
4060,1.1692325990762154
4062,0.035809252323253826
4064,0.4125201352781618
4070,-0.4131867668459317
4073,-0.7876051146900362
4117,1.1289313410444357
4119,0.0034615827858905934
4121,-0.10177950653514567
4123,0.5449854572643287
4127,0.06884825246613457
4130,-0.39793312353930954
4136,1.069973392272916
4138,0.46130363213045
4142,0.8945062707143734
4146,-0.05423906989909877
4149,-0.5952687148809952
