Atom IX,BE [eV]
450,1.300186808032568
452,0.0773914657570931
454,0.233894607734227
456,0.7455895017885443
460,0.00261284556720065
463,-0.9392305067678519
640,1.0445203481340397
642,-0.05892930882930214
644,-0.01130135320930159
646,0.6883653565619214
650,-0.028977833744134707
653,-0.6507213455639498
718,-0.02906527798479419
720,0.9112790117668434
735,1.3356936469387573
737,0.18478587903869026
739,0.38255854736268713
741,1.3383382513239206
745,-0.07026546819674778
748,-0.5504088738615076
773,1.383141968875973
775,0.07154864681113882
777,0.009564442731761158
779,0.4384399286744567
783,0.047837926361655625
786,-0.6472825870294701
792,1.7322125688808234
794,0.49897005037951114
796,0.5750473999255368
798,1.5598995627300836
802,0.46959494649011224
805,0.11210695048650177
811,-0.15148400218448643
813,-0.08672646194584865
815,-0.11111455469462783
817,-0.39824382125914237
821,-0.2615233844783304
824,-1.7666152541048907
982,1.5607546891503887
984,0.05482970604873283
986,0.23237401221666754
988,0.8359932615676593
992,-0.4066006193034132
995,-1.0118460386885895
1020,1.5019312875310284
1022,0.4969147452362268
1024,0.4928593488636217
1026,0.7563874121044627
1030,0.4021949005457749
1033,-0.36436487424860076
1039,1.1191641573066287
1041,-0.027352077024473065
1043,0.10289782902712119
1045,0.5597839802639757
1049,-0.16657436074289417
1052,0.05796310285382322
1096,0.9345713114166557
1098,-0.3298075073673379
1100,-0.1884524231738709
1102,0.34817793560752364
1106,-0.4769479829816772
1109,-1.0375164137341306
1115,1.6996840805739817
1117,0.5517413188398618
1119,0.6822576711580208
1125,0.44791784931707634
1128,-0.04727841722195247
1153,1.429516418528044
1155,-0.10084164139996998
1157,0.09866989694632244
1159,0.6162203011448604
1163,-0.15576351637844482
1166,-0.5652964002058294
1172,1.33991045272235
1174,0.3358396618421482
1176,0.2879720881880039
1178,0.22947842720275524
1182,0.2232614273239587
1185,-0.31211729652800013
1191,1.9637531995643682
1193,0.9575174041626455
1195,0.7011176481245376
1197,1.647116437858735
1201,0.8282978387261399
1204,0.12702705979515372
1210,1.7539297933176252
1212,0.7275417243083846
1214,0.5103337972363515
1216,1.1768909732828323
1220,0.26428486721841454
1223,-0.6987420139164016
1267,0.9113624663218127
1269,-0.24619976529209353
1271,0.07522042520560368
1273,0.03864985963219425
1277,-0.4035182773069926
1280,-0.9264958903666631
1324,1.1911297458698045
1326,1.1452485589158008
1328,1.2438730863132734
1330,-0.5571625012709611
1334,-0.2806374328596462
1337,-0.8756901404461557
1343,0.8894121717639195
1345,-0.6193996161331393
1347,-0.36094772465051583
1349,0.726593233308324
1353,-0.6976509780449572
1356,-1.6139380077091712
1362,0.8125935224193648
1364,0.14997515908682124
1366,-0.4791655686299586
1368,0.627222031068333
1372,0.20218787244374836
1375,-0.5969564374949421
1381,0.7616167922239709
1383,-0.1614415037162984
1385,-0.18786640667529675
1387,0.47691894521649214
1391,-0.17172814974922393
1394,0.24563551401442396
1413,-1.0770233122285875
1495,0.9282723603673732
1497,-0.3650451928831562
1499,-0.29339234448910356
1501,0.33241070300419606
1505,-0.09913715244203038
1508,-0.7988152020522259
1590,1.1447092242039525
1592,-0.44655024557644274
1594,-0.26665399495176123
1596,0.7668832124997627
1600,-0.6501400128414467
1603,-1.50091967227634
1609,0.7263703564284714
1611,-0.11002404602488969
1613,-0.19684245893509889
1615,0.08008670701215603
1619,-0.42793158027262934
