-2.766615254104890731e+00,0.000000000000000000e+00
-2.703716333385383752e+00,0.000000000000000000e+00
-2.640817412665876773e+00,0.000000000000000000e+00
-2.577918491946369794e+00,0.000000000000000000e+00
-2.515019571226862816e+00,0.000000000000000000e+00
-2.452120650507355837e+00,0.000000000000000000e+00
-2.389221729787848858e+00,0.000000000000000000e+00
-2.326322809068342323e+00,0.000000000000000000e+00
-2.263423888348834900e+00,6.691628957263553122e-05
-2.200524967629328366e+00,4.363490205067883172e-04
-2.137626046909820943e+00,2.215963172596555151e-03
-2.074727126190314408e+00,8.831220652358504758e-03
-2.011828205470807429e+00,2.756613956695090628e-02
-1.948929284751300450e+00,6.798243039748283478e-02
-1.886030364031793471e+00,1.350564185143415807e-01
-1.823131443312286493e+00,2.249922519228540474e-01
-1.760232522592779514e+00,3.358889417087871365e-01
-1.697333601873272535e+00,4.814077358352055747e-01
-1.634434681153765556e+00,6.730838603146307442e-01
-1.571535760434258577e+00,8.769500536946270852e-01
-1.508636839714751599e+00,1.014422517581695882e+00
-1.445737918995244842e+00,1.038194738182856680e+00
-1.382838998275737863e+00,1.000204195442069954e+00
-1.319940077556230884e+00,1.022886064823002483e+00
-1.257041156836723905e+00,1.207509903762002068e+00
-1.194142236117216926e+00,1.570774681153856989e+00
-1.131243315397709948e+00,2.039302727372585888e+00
-1.068344394678202969e+00,2.492598773512123778e+00
-1.005445473958696212e+00,2.851575564822905751e+00
-9.425465532391892332e-01,3.160746728007898021e+00
-8.796476325196822543e-01,3.579044650499638269e+00
-8.167487118001752755e-01,4.275160487331125303e+00
-7.538497910806682967e-01,5.307858715273151340e+00
-6.909508703611613178e-01,6.574789590073319090e+00
-6.280519496416543390e-01,7.859871422060733082e+00
-5.651530289221473602e-01,8.955357976920412355e+00
-5.022541082026403814e-01,9.784724544663269796e+00
-4.393551874831334025e-01,1.043412275157228741e+01
-3.764562667636264237e-01,1.106104606384995037e+01
-3.135573460441194449e-01,1.176173528678132740e+01
-2.506584253246124661e-01,1.253428902536518486e+01
-1.877595046051059313e-01,1.336043025572058696e+01
-1.248605838855989525e-01,1.423413514179942752e+01
-6.196166316609197366e-02,1.504195884129741501e+01
9.372575534150051624e-04,1.551400736555598314e+01
6.383617827292198399e-02,1.541640570248672759e+01
1.267350989924289628e-01,1.478353148880923129e+01
1.896340197119359416e-01,1.389430675342789456e+01
2.525329404314429205e-01,1.302416912570824969e+01
3.154318611509498993e-01,1.228371814082930413e+01
3.783307818704568781e-01,1.169001168850554961e+01
4.412297025899638570e-01,1.127865369755882341e+01
5.041286233094708358e-01,1.107038505602683998e+01
5.670275440289778146e-01,1.100346486784410871e+01
6.299264647484847934e-01,1.099517000349383977e+01
6.928253854679917723e-01,1.103078120504050830e+01
7.557243061874983070e-01,1.110741241767522602e+01
8.186232269070052858e-01,1.112057213692470370e+01
8.815221476265122647e-01,1.088729051296976458e+01
9.444210683460192435e-01,1.030519129587880478e+01
1.007319989065526222e+00,9.468989006742102532e+00
1.070218909785033201e+00,8.605080786817374872e+00
1.133117830504540180e+00,7.896854118813003254e+00
1.196016751224047159e+00,7.380594659560266280e+00
1.258915671943554138e+00,6.996205962653775146e+00
1.321814592663060672e+00,6.693115692683676343e+00
1.384713513382568095e+00,6.442391164593078479e+00
1.447612434102074630e+00,6.170671931386920050e+00
1.510511354821582053e+00,5.764629836151416775e+00
1.573410275541088588e+00,5.175849981297687030e+00
1.636309196260596011e+00,4.481837223449509189e+00
1.699208116980102545e+00,3.812789783486044470e+00
1.762107037699609968e+00,3.238167272246023742e+00
1.825005958419116503e+00,2.744883863385973566e+00
1.887904879138623926e+00,2.295877890156778012e+00
1.950803799858130461e+00,1.873139571043383800e+00
2.013702720577637884e+00,1.481517274185701005e+00
2.076601641297144418e+00,1.156234157664900897e+00
2.139500562016651841e+00,9.622876095004130326e-01
2.202399482736158376e+00,9.361597010411627506e-01
2.265298403455665799e+00,1.016007941640002521e+00
2.328197324175172334e+00,1.064915905185404243e+00
2.391096244894678868e+00,9.836927490883793368e-01
2.453995165614186291e+00,7.830164174631106810e-01
2.516894086333692826e+00,5.423080870112272356e-01
2.579793007053200249e+00,3.306147900437728104e-01
2.642691927772706784e+00,1.764923239936020405e-01
2.705590848492214207e+00,8.060847950580976584e-02
2.768489769211720741e+00,3.058788449098840193e-02
2.831388689931228164e+00,9.401402252010564869e-03
2.894287610650734699e+00,2.282879462169190750e-03
2.957186531370242122e+00,4.363490205067883172e-04
3.020085452089748657e+00,6.691628957263553122e-05
3.082984372809256080e+00,0.000000000000000000e+00
3.145883293528762614e+00,0.000000000000000000e+00
3.208782214248270037e+00,0.000000000000000000e+00
3.271681134967776572e+00,0.000000000000000000e+00
3.334580055687283107e+00,0.000000000000000000e+00
3.397478976406790530e+00,0.000000000000000000e+00
3.460377897126296620e+00,0.000000000000000000e+00
