Atom IX,BE [eV]
488,2.011902480619867
490,0.4856506891263974
492,0.5920888905601629
494,1.456157575118568
498,0.8400143517162448
501,0.49390562586502007
507,2.1890287285929757
509,1.2186174085200983
511,1.2501006111246045
513,2.13266849413922
517,0.8266247367095373
520,0.19919114715942499
621,1.2875191620202464
623,0.4219753832707771
625,0.3811987259934744
631,0.019509243117441344
634,-0.5699093888019204
697,2.5846270639970568
699,-0.04968765880228476
701,0.2199695237514756
703,0.6239432354151022
707,1.2288568230068737
710,0.3519628108379216
754,1.8904244848243452
756,0.661020645052901
758,0.48263320045566394
760,0.8378168296127382
764,0.7453760332368387
767,0.6455712607429982
773,1.5702826910901828
775,1.5739933861740751
777,1.6885025603561377
779,1.1657235460979973
783,1.487721303282006
786,0.9909667834996752
811,2.251368535061006
813,1.101854713549412
815,1.0915209524559175
817,1.5420236438534727
821,1.4126090712078072
824,0.9259581362237768
849,2.200465958608196
851,1.2528463052181222
853,1.2970604656317999
855,1.451534308670118
859,0.9664605946465314
862,0.5040266563084801
868,2.9169975999543047
870,1.6536278085640093
872,1.9011954535876028
874,2.2350969141650596
878,1.0118778260353911
881,-1.038162372831355
893,1.5891281018491012
925,2.014506031279247
927,0.8300426493846194
929,1.1033097854996237
931,1.482206472689085
935,0.5162073213536221
938,-0.1949089928818042
944,1.1142503129416876
946,1.5322507645528387
948,1.6971887902643294
950,0.39621204806133337
954,1.3352779877769925
957,0.36605656016109656
1020,2.651601339415185
1022,1.5972292281355633
1024,1.4448559827596303
1026,1.50148851685582
1030,1.834592388514282
1033,1.48161759022
1039,2.347476803990956
1041,1.129904263329623
1043,1.3125246561819675
1045,2.1752019739051853
1049,1.0388894396758206
1052,0.48452878106199915
1058,2.888635703927073
1060,2.0418170697378244
1062,1.9684922338119861
1064,2.2079607376988712
1068,1.437862607765215
1071,0.7919628484258752
1077,1.1203940720018746
1079,-0.029778549330257365
1081,0.12270975820727803
1083,0.7893742228518303
1087,-0.1280479733302039
1090,-0.003261908846639905
1096,1.9199410477940329
1098,0.9575252691908271
1100,0.9538581430970536
1102,1.2848194052021702
1106,0.7511030465881964
1109,0.5579339269310015
1153,0.7122970013389105
1155,1.4289659142357687
1163,0.7558757232032581
1166,0.3449903645436221
1191,3.2996159733018615
1193,2.0918303737671775
1195,2.0986477193430586
1197,2.548827258739351
1201,2.0788436169583617
1204,1.1750983366430319
1229,0.6580458661848019
1231,-0.18826906210547145
1233,-0.2305532973081703
1235,0.4018468922769558
1239,-0.5591238977490968
1242,-0.9502137188489677
1248,1.8330093245625685
1250,0.5551632684415579
1252,0.6536517683356131
1254,0.6928321313593946
1258,0.429654764085261
1261,-0.5382974986770916
1296,-0.42611979610927125
1299,-0.9979987565500741
1400,2.428785893876741
1402,1.0369320764544159
1404,1.164918941984213
1406,1.4553193170107006
1410,0.8692357813193424
1413,0.21885603643490903
1419,2.5941066108247304
1421,1.3053854793540467
1423,1.316892008944308
1425,1.7158678514581167
1429,1.130548842931132
1432,0.3695893521839766
1438,1.1524912053245244
1440,-0.0625208968184181
1442,0.017326392391186607
1444,0.46988616197171407
1448,-0.40978853448590113
1451,-0.9251509047111774
1457,2.21857909943452
1459,1.1309888716951808
1461,0.9941140645317601
1463,1.5246223162931294
1467,1.07418648872206
1470,0.4045125008561907
1495,0.6350713369821284
1497,-0.42396774629831135
1499,-0.39239434300622256
1505,-0.9379771416832745
1508,-1.3682359851050694
1514,0.6703565172700269
1516,-0.8940161100883762
1518,-0.6499733656072689
1520,0.44621328587093023
1524,-0.9098110821769385
1527,-1.5131474907836249
1533,0.41558579826254527
1535,-0.6597063979815126
1537,-0.24173770862867117
1539,1.7449094367604507
1543,-0.8458440630490269
1546,-1.7609160008623839
1552,2.4046185169519037
1554,1.5011901374889753
1556,1.4919071460549425
1558,1.595521048828708
1562,0.7509260384868351
1565,0.1759024183265776
1590,2.656025817171683
1592,1.448271586768608
1594,1.3946931960226734
1596,1.737722603704876
1600,-0.5080250854317925
1603,-1.1134353997877922
1609,1.2093954821151445
1611,-0.30450266759665623
1613,-0.3250733649652878
1615,0.7173458273687521
1619,-0.6009363591205699
1622,-1.2553007642457823
1628,1.2709826227421575
1630,0.24387276592094964
1632,0.08103518728372572
1634,0.6139873724907963
1638,-0.21782811727371643
1641,-0.14001293523171032
1704,2.0419120614753474
1706,0.7371400763887659
1708,0.7392458704818775
1710,1.4053788529242537
1714,0.6492696620666624
1717,0.3015396293372907
1742,1.1815823017329465
1744,0.3810341275758175
1746,0.3545826554303282
1748,0.48166597830178226
1752,-0.05021021469627948
1755,-0.7067837479230832
1818,1.7035976065735028
1820,0.3934971294458729
1822,0.6790839242705804
1824,1.0468972626975699
1828,0.14027366432888755
1831,-0.35992682789222563
1856,1.492959956793496
1858,0.44007590537805474
1860,0.5750836727973511
1862,0.6571618522934415
1866,-0.058933469818580664
1869,-0.24880919453562012
1913,1.3526326061350293
1915,-0.07134773364139768
1917,-0.010070343144370053
1919,0.5418045496953585
1923,-0.37116952689139604
1926,-0.8740045981642561
1970,1.304684014768139
1972,-0.052795166116315184
1974,0.07710932120796787
1976,0.7888920714336303
1980,-0.44545969878076713
1983,-1.21310946174063
2008,1.8844760482679985
2010,0.44881429528718786
2012,0.5230896380050096
2014,1.145681374104496
2018,0.24695676153084567
2021,-0.5523300369818758
2046,0.9212070972106665
2048,-0.1036518922337133
2050,0.0034667662601612914
2052,0.7640798327828109
2056,-0.1059137819094696
2059,-1.089156981444651
2103,1.3752886552664418
2105,0.10763538744463874
2107,2.0800739780090485
